"","variable","value","postAdaptTime_ms","samplingTime_ms","model","engine","method","isStochasticOpt"
"1160","indicators",82.0821539835278,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1161","indicators",81.1632395665171,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1162","indicators",153.23141954968,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1163","indicators",71.3846950381646,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1164","indicators",118.812454131514,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1165","indicators",71.7729633926674,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1166","indicators",73.9008255131537,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1167","indicators",88.9224597939094,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1168","indicators",1094.84083117821,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1169","indicators",70.3529306437473,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1170","indicators",71.8038725709364,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1171","indicators",70.1435638339133,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1172","indicators",78.84650406522,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1173","indicators",79.1479630851267,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1174","indicators",76.1252891122568,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1175","indicators",75.2381887827092,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1176","indicators",71.5265972237842,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1177","indicators",78.8891624712588,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1178","indicators",69.0550296191912,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1179","indicators",71.2339124199301,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1180","indicators",527.273029206274,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1181","indicators",452.478474976605,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1182","indicators",102.937219604769,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1183","indicators",73.2000058171634,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1184","indicators",73.7028680484033,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1185","indicators",160.919206504428,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1186","indicators",98.0206050254144,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1187","indicators",96.9229404022585,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1188","indicators",81.6360853716825,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1189","indicators",974.794190918209,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1190","indicators",111.5052819515,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1191","indicators",70.5566322931004,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1192","indicators",72.2771903529171,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1193","indicators",72.5011877323117,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1194","indicators",73.4333653249912,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1195","indicators",77.7929309759859,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1196","indicators",82.2108504424476,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1197","indicators",71.4844539278368,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1198","indicators",70.9327143528022,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1199","indicators",589.843392758478,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1200","indicators",81.5284592668564,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1201","indicators",95.7397798541669,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1202","indicators",70.2603618845881,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1203","indicators",95.0291383108967,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1204","indicators",80.2425300078903,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1205","indicators",165.451418572667,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1206","indicators",73.0070457270464,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1207","indicators",72.1431606269969,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1208","indicators",85.067107705138,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1209","indicators",122.405202953193,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1210","indicators",70.8895299076893,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1211","indicators",69.8671989947412,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1212","indicators",70.264464004713,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1213","indicators",70.7840787946505,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1214","indicators",99.3211064603907,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1215","indicators",143.461173822769,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1216","indicators",164.137024052888,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1217","indicators",71.3601707151782,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1218","indicators",70.4603609609608,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1219","indicators",72.4697747065463,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1220","indicators",80.3648762377741,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1221","indicators",70.4516775486126,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1222","logDensity",228.769400660422,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1223","means",66.6796606710685,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1224","means",66.3979629520367,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1225","pi",89.7935045399831,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1226","pi",89.7935045399831,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1227","sds",106.328148470335,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1228","sds",80.5253556753475,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1229","indicators",65.8931189806237,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1230","indicators",259.905783136233,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1231","indicators",147.376118877897,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1232","indicators",1117.4246142069,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1233","indicators",65.1802300129755,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1234","indicators",65.11888978854,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1235","indicators",66.3734765928123,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1236","indicators",68.6982649142381,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1237","indicators",65.2083665016366,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1238","indicators",74.1302373508527,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1239","indicators",86.1399580584635,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1240","indicators",454.77769760129,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1241","indicators",147.360672131343,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1242","indicators",65.0472692970706,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1243","indicators",89.1525870613533,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1244","indicators",66.9187778271645,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1245","indicators",76.7921779350814,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1246","indicators",65.1711619823962,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1247","indicators",65.1906987655077,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1248","indicators",66.1710366002745,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1249","indicators",65.3407064332009,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1250","indicators",65.1802811750272,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1251","indicators",64.9985034378078,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1252","indicators",64.9985034378078,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1253","indicators",676.475994110428,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1254","indicators",65.4755856753141,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1255","indicators",465.404338027954,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1256","indicators",65.683867089499,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1257","indicators",69.1181625325106,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1258","indicators",80.8374237946336,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1259","indicators",66.7752877833562,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1260","indicators",65.3512116478509,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1261","indicators",66.0682093890712,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1262","indicators",65.1822015170207,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1263","indicators",73.8940427439978,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1264","indicators",65.3131820299403,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1265","indicators",65.6380686026855,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1266","indicators",68.1334904487962,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1267","indicators",86.4963904615199,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1268","indicators",77.284427741489,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1269","indicators",71.5209326555137,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1270","indicators",65.0037135639393,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1271","indicators",65.2515943185108,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1272","indicators",69.5481571350001,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1273","indicators",302.877822675296,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1274","indicators",559.672476138385,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1275","indicators",64.9880843829204,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1276","indicators",65.4299012853296,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1277","indicators",83.454379147787,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1278","indicators",65.0089240893782,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1279","indicators",65.0037135639393,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1280","indicators",64.9880843829204,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1281","indicators",72.7141826056983,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1282","indicators",73.6940513134743,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1283","indicators",417.559421339091,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1284","indicators",74.6683540767958,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1285","indicators",171.702355319075,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1286","indicators",679.222213674669,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1287","indicators",69.0483385145823,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1288","indicators",492.104727838804,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1289","indicators",123.405170316638,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1290","indicators",80.6077861380742,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1291","indicators",66.708650446318,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1292","indicators",65.1013300293853,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1293","indicators",70.2688145921705,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1294","indicators",64.9776669243703,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1295","indicators",518.646354541451,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1296","indicators",65.0752258159789,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1297","indicators",66.555062347311,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1298","indicators",65.057701455674,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1299","indicators",65.1065520740045,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1300","indicators",72.20787691654,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1301","indicators",66.659644041481,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1302","indicators",64.9985034378078,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1303","indicators",132.527825886269,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1304","indicators",68.0769116449092,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1305","indicators",65.1645935234124,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1306","indicators",65.8838629892324,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1307","indicators",78.5461611524172,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1308","indicators",65.4439577129058,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1309","indicators",67.4144023443002,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1310","indicators",65.1104373069255,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1311","indicators",199.399398075081,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1312","indicators",123.637320132944,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1313","indicators",66.0730386156177,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1314","indicators",65.057701455674,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1315","indicators",73.65337299137,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1316","indicators",65.1489094855637,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1317","indicators",65.2613382406972,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1318","indicators",74.4896783759205,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1319","indicators",149.296575283278,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1320","indicators",65.1436822758175,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1321","indicators",65.0089240893782,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1322","indicators",65.0037135639393,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1323","indicators",89.3659093908286,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1324","indicators",64.9776669243703,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1325","indicators",104.065547236748,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1326","indicators",65.031624058307,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1327","indicators",185.22349576883,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1328","indicators",311.452162818077,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1329","indicators",72.5226282704344,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1330","indicators",65.8710111744115,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1331","indicators",105.998966421841,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1332","indicators",64.9985034378078,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1333","indicators",65.0089240893782,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1334","indicators",65.1208829801853,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1335","indicators",75.4609166685132,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1336","indicators",111.318477596438,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1337","indicators",79.8313550696249,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1338","indicators",64.9985034378078,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1339","indicators",270.068797601518,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1340","indicators",218.281435928049,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1341","indicators",899.443193851499,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1342","indicators",64.9985034378078,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1343","indicators",795.332245816215,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1344","indicators",65.0264097783806,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1345","indicators",65.1533684793847,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1346","indicators",1017.74392227827,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1347","indicators",65.0089240893782,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1348","indicators",71.9414214268796,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1349","indicators",74.5631144322235,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1350","indicators",81.3388312632946,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1351","indicators",98.3738645085405,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1352","indicators",72.0065738379739,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1353","indicators",79.1542684446906,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1354","indicators",72.9332802758076,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1355","indicators",1064.38415482238,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1356","indicators",72.7270183768914,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1357","indicators",80.8560956312668,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1358","indicators",168.661400573587,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1359","indicators",74.0213589403856,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1360","indicators",70.9992300268632,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1361","indicators",71.9262511825576,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1362","indicators",84.4111358693819,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1363","indicators",175.029208569174,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1364","indicators",276.678995192131,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1365","indicators",70.9255260230386,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1366","indicators",76.5888656200379,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1367","indicators",71.4908094534487,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1368","indicators",194.282727021826,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1369","indicators",72.1516090737141,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1370","indicators",75.3257650038178,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1371","indicators",71.0915771395549,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1372","indicators",144.382627373928,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1373","indicators",75.7226444338794,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1374","indicators",166.694926536969,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1375","indicators",72.1250620527956,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1376","indicators",163.360476981848,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1377","indicators",123.525939041102,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1378","indicators",77.4780628782194,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1379","indicators",130.894862854784,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1380","indicators",131.077901879254,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1381","indicators",359.887518502879,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1382","indicators",81.7192203750282,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1383","indicators",71.5122513417875,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1384","indicators",74.5307978408234,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1385","indicators",70.538096791259,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1386","indicators",405.724976651904,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1387","indicators",71.8603706645734,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1388","indicators",139.69296416994,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1389","indicators",72.7314981319982,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1390","indicators",86.062996411646,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1391","indicators",79.2884034810396,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1392","indicators",81.7473122823028,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1393","indicators",82.9182765992107,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1394","indicators",90.6913163706976,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1395","indicators",77.3147941029926,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1396","indicators",71.4694746433851,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1397","indicators",71.7527348974745,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1398","indicators",74.8797251950713,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1399","indicators",96.4331423607298,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1400","indicators",101.75611534309,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1401","indicators",113.50847388493,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1402","indicators",79.0691319102567,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1403","indicators",110.196474292019,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1404","indicators",92.329319695428,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1405","indicators",74.238867139492,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1406","indicators",92.9751783512623,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1407","indicators",79.5029908838671,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1408","indicators",71.3606234603314,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1409","indicators",78.7199190912206,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1410","indicators",72.5540355420503,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1411","indicators",74.6108926334406,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1412","indicators",75.2810516483144,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1413","indicators",73.0611355255598,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1414","indicators",71.5446818078602,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1415","indicators",645.476253766018,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1416","indicators",77.6078742994829,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1417","indicators",72.0930949604782,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1418","indicators",72.1512506189019,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1419","indicators",906.058055383186,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1420","indicators",72.8376156889186,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1421","indicators",101.756184709706,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1422","indicators",95.7283184204909,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1423","indicators",84.7048637386363,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1424","indicators",78.7018610672578,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1425","indicators",71.9307689658995,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1426","indicators",72.0148365411767,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1427","indicators",72.3205166110388,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1428","indicators",71.9711157865089,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
"1429","indicators",84.3703224098695,354049,354053,"SimpleMixture","PT","Single-chain MCMC",0
